,Date,Prices
911,2019-10-13,8374.686523
912,2019-10-14,8205.369141
913,2019-10-15,8047.526854999999
914,2019-10-16,8103.911133
915,2019-10-17,7973.20752
916,2019-10-18,7988.560546999999
917,2019-10-19,8222.078125
918,2019-10-20,8243.720703
919,2019-10-21,8078.203125
920,2019-10-22,7514.671875
921,2019-10-23,7493.488769999999
922,2019-10-24,8660.700195
923,2019-10-25,9244.972656000002
924,2019-10-26,9551.714844
925,2019-10-27,9256.148438
926,2019-10-28,9427.6875
927,2019-10-29,9205.726563
928,2019-10-30,9199.584961
929,2019-10-31,9261.104492
930,2019-11-01,9324.717773
931,2019-11-02,9235.354492
932,2019-11-03,9412.612305
933,2019-11-04,9342.527344
934,2019-11-05,9360.879883
935,2019-11-06,9267.561523
936,2019-11-07,8804.880859
937,2019-11-08,8813.582031
938,2019-11-09,9055.526367
939,2019-11-10,8757.788086
940,2019-11-11,8815.662109
941,2019-11-12,8808.262695
942,2019-11-13,8708.094727
943,2019-11-14,8491.992188
944,2019-11-15,8550.760742
945,2019-11-16,8577.975586
946,2019-11-17,8309.286133
947,2019-11-18,8206.145508
948,2019-11-19,8027.268065999999
949,2019-11-20,7642.75
950,2019-11-21,7296.577636999999
951,2019-11-22,7397.796874999999
952,2019-11-23,7047.916992
953,2019-11-24,7146.133789
954,2019-11-25,7218.371093999999
955,2019-11-26,7531.663574
956,2019-11-27,7463.105957
957,2019-11-28,7761.243652
958,2019-11-29,7569.629882999999
959,2019-11-30,7424.292479999999
960,2019-12-01,7321.988280999999
961,2019-12-02,7320.145508
962,2019-12-03,7252.034668
963,2019-12-04,7448.3076169999995
964,2019-12-05,7546.996582
965,2019-12-06,7556.237792999999
966,2019-12-07,7564.345215
967,2019-12-08,7400.899414
968,2019-12-09,7278.119628999999
969,2019-12-10,7217.427246
970,2019-12-11,7243.134276999999
971,2019-12-12,7269.68457
972,2019-12-13,7124.673827999999
973,2019-12-14,7152.301758
974,2019-12-15,6932.480469
975,2019-12-16,6640.515136999999
976,2019-12-17,7276.802733999999
977,2019-12-18,7202.844237999999
978,2019-12-19,7218.816406
979,2019-12-20,7191.158691
980,2019-12-21,7511.5888669999995
981,2019-12-22,7355.628417999999
982,2019-12-23,7322.532227
983,2019-12-24,7275.155762
984,2019-12-25,7238.966796999999
985,2019-12-26,7290.088378999999
986,2019-12-27,7317.990234
987,2019-12-28,7422.652831999999
988,2019-12-29,7292.995117
989,2019-12-30,7193.599121
990,2019-12-31,7200.174315999999
991,2020-01-01,6985.470215
992,2020-01-02,7344.884277
993,2020-01-03,7410.656738
994,2020-01-04,7411.317383
995,2020-01-05,7769.219238
996,2020-01-06,8163.692383
997,2020-01-07,8079.862793
998,2020-01-08,7879.0712889999995
999,2020-01-09,8166.554198999999
1000,2020-01-10,8037.537597999999
1001,2020-01-11,8192.494140999997
1002,2020-01-12,8144.194336
1003,2020-01-13,8827.764648
1004,2020-01-14,8807.010742
1005,2020-01-15,8723.786133
1006,2020-01-16,8929.038086
1007,2020-01-17,8942.808594
1008,2020-01-18,8706.245117
1009,2020-01-19,8657.642578
1010,2020-01-20,8745.894531
1011,2020-01-21,8680.875977
1012,2020-01-22,8406.515625
1013,2020-01-23,8445.43457
1014,2020-01-24,8367.847656
1015,2020-01-25,8596.830078
1016,2020-01-26,8909.819336
1017,2020-01-27,9358.589844
1018,2020-01-28,9316.629883
1019,2020-01-29,9508.993164
1020,2020-01-30,9350.529297
1021,2020-01-31,9392.875
1022,2020-02-01,9344.365234
1023,2020-02-02,9293.521484
1024,2020-02-03,9180.962891
1025,2020-02-04,9613.423828
1026,2020-02-05,9729.801758
1027,2020-02-06,9795.943359
1028,2020-02-07,9865.119141
1029,2020-02-08,10116.673828
1030,2020-02-09,9856.611328
1031,2020-02-10,10208.236328
1032,2020-02-11,10326.054688
1033,2020-02-12,10214.379883
1034,2020-02-13,10312.116211
1035,2020-02-14,9889.424805
1036,2020-02-15,9934.433594
1037,2020-02-16,9690.142578
1038,2020-02-17,10141.996094
1039,2020-02-18,9633.386719
1040,2020-02-19,9608.475586
1041,2020-02-20,9686.441406
1042,2020-02-21,9663.181641
1043,2020-02-22,9924.515625
1044,2020-02-23,9650.174805
1045,2020-02-24,9341.705078
1046,2020-02-25,8820.522461
1047,2020-02-26,8784.494141
1048,2020-02-27,8672.455078
1049,2020-02-28,8599.508789
1050,2020-02-29,8562.454102
1051,2020-03-01,8869.669922
1052,2020-03-02,8787.786133
1053,2020-03-03,8755.246094
1054,2020-03-04,9078.762695
1055,2020-03-05,9122.545898
1056,2020-03-06,8909.954102
1057,2020-03-07,8108.116211
1058,2020-03-08,7923.644531
1059,2020-03-09,7909.7294919999995
1060,2020-03-10,7911.430176
1061,2020-03-11,4970.788086
1062,2020-03-12,5563.707031
1063,2020-03-13,5200.366211
1064,2020-03-14,5392.314940999999
1065,2020-03-15,5014.47998
1066,2020-03-16,5225.629395
1067,2020-03-17,5238.438477
1068,2020-03-18,6191.192870999999
1069,2020-03-19,6198.778319999999
1070,2020-03-20,6185.066405999999
1071,2020-03-21,5830.254883
1072,2020-03-22,6416.314940999999
1073,2020-03-23,6734.803710999999
1074,2020-03-24,6681.062988
1075,2020-03-25,6716.44043
1076,2020-03-26,6469.79834
1077,2020-03-27,6242.193848
1078,2020-03-28,5922.042968999999
1079,2020-03-29,6429.841797
1080,2020-03-30,6438.644531
1081,2020-03-31,6606.776367
1082,2020-04-01,6793.624511999999
1083,2020-04-02,6733.387206999999
1084,2020-04-03,6867.527344
1085,2020-04-04,6791.129394999999
1086,2020-04-05,7271.78125
1087,2020-04-06,7176.414550999999
1088,2020-04-07,7334.098633
1089,2020-04-08,7302.089354999999
1090,2020-04-09,6865.493164
1091,2020-04-10,6859.083008
1092,2020-04-11,6971.091796999999
1093,2020-04-12,6845.037597999999
1094,2020-04-13,6842.427734
1095,2020-04-14,6642.109863
1096,2020-04-15,7116.804198999999
1097,2020-04-16,7096.18457
1098,2020-04-17,7257.6650389999995
1099,2020-04-18,7189.424805
1100,2020-04-19,6881.958496
1101,2020-04-20,6880.3232419999995
1102,2020-04-21,7117.20752
1103,2020-04-22,7429.724609
1104,2020-04-23,7550.900879
1105,2020-04-24,7569.936035
1106,2020-04-25,7679.867188
1107,2020-04-26,7795.601073999999
1108,2020-04-27,7807.058593999999
1109,2020-04-28,8801.038086
1110,2020-04-29,8658.553711
1111,2020-04-30,8864.766602
1112,2020-05-01,8988.59668
1113,2020-05-02,8897.46875
1114,2020-05-03,8912.654297
1115,2020-05-04,9003.070313
1116,2020-05-05,9268.761719
1117,2020-05-06,9951.518555
1118,2020-05-07,9842.666016
1119,2020-05-08,9593.896484
1120,2020-05-09,8756.430664
1121,2020-05-10,8601.795898
1122,2020-05-11,8804.477539
1123,2020-05-12,9269.987305
1124,2020-05-13,9733.72168
1125,2020-05-14,9328.197266
1126,2020-05-15,9377.013672
1127,2020-05-16,9670.739258
1128,2020-05-17,9726.575195
1129,2020-05-18,9729.038086
1130,2020-05-19,9522.981445
1131,2020-05-20,9081.761719
1132,2020-05-21,9182.577148
1133,2020-05-22,9209.287109
1134,2020-05-23,8790.368164
1135,2020-05-24,8906.93457
1136,2020-05-25,8835.052734000003
1137,2020-05-26,9181.017578
1138,2020-05-27,9525.750977
1139,2020-05-28,9439.124023
1140,2020-05-29,9700.414063
1141,2020-05-30,9461.058594
1142,2020-05-31,10167.268555
1143,2020-06-01,9529.803711
1144,2020-06-02,9656.717773
1145,2020-06-03,9800.636719
1146,2020-06-04,9665.533203
1147,2020-06-05,9653.679688
1148,2020-06-06,9758.852539
1149,2020-06-07,9771.489258
1150,2020-06-08,9795.700195
1151,2020-06-09,9870.094727
1152,2020-06-10,9321.78125
1153,2020-06-11,9480.84375
1154,2020-06-12,9475.277344
1155,2020-06-13,9386.788086
1156,2020-06-14,9450.702148
1157,2020-06-15,9538.024414
1158,2020-06-16,9480.254883
1159,2020-06-17,9411.84082
1160,2020-06-18,9288.018555
1161,2020-06-19,9332.34082
1162,2020-06-20,9303.629883
1163,2020-06-21,9648.717773
1164,2020-06-22,9629.658203
1165,2020-06-23,9313.610352
1166,2020-06-24,9264.813477
1167,2020-06-25,9162.917969
1168,2020-06-26,9045.390625
1169,2020-06-27,9143.582031
1170,2020-06-28,9190.854492
1171,2020-06-29,9137.993164
1172,2020-06-30,9228.325195
1173,2020-07-01,9123.410156
1174,2020-07-02,9087.303711
1175,2020-07-03,9132.488281
1176,2020-07-04,9073.942383
1177,2020-07-05,9375.474609
1178,2020-07-06,9252.277344
1179,2020-07-07,9428.333007999998
1180,2020-07-08,9277.967773
1181,2020-07-09,9278.807617
1182,2020-07-10,9240.34668
1183,2020-07-11,9276.5
1184,2020-07-12,9243.614258
1185,2020-07-13,9243.213867
1186,2020-07-14,9192.836914
1187,2020-07-15,9132.227539
1188,2020-07-16,9151.392578
1189,2020-07-17,9159.040039
1190,2020-07-18,9185.817383
1191,2020-07-19,9164.231444999998
1192,2020-07-20,9374.887695
1193,2020-07-21,9525.363281
1194,2020-07-22,9581.072266
1195,2020-07-23,9536.892578
1196,2020-07-24,9677.113281
1197,2020-07-25,9905.166992
1198,2020-07-26,10990.873047
1199,2020-07-27,10912.823242
1200,2020-07-28,11100.467773
1201,2020-07-29,11111.213867
1202,2020-07-30,11323.466797
1203,2020-07-31,11759.592773
1204,2020-08-01,11053.614258
1205,2020-08-02,11246.348633
1206,2020-08-03,11205.892578
1207,2020-08-04,11747.022461
1208,2020-08-05,11779.773438
1209,2020-08-06,11601.472656
1210,2020-08-07,11754.045898
1211,2020-08-08,11675.739258
1212,2020-08-09,11878.111328
1213,2020-08-10,11410.525391
1214,2020-08-11,11584.93457
1215,2020-08-12,11784.137695
1216,2020-08-13,11768.871094
1217,2020-08-14,11865.698242
1218,2020-08-15,11892.803711
1219,2020-08-16,12254.402344
1220,2020-08-17,11991.233398
1221,2020-08-18,11758.283203
1222,2020-08-19,11878.37207
1223,2020-08-20,11592.489258
1224,2020-08-21,11681.825195
1225,2020-08-22,11664.847656
1226,2020-08-23,11774.595703
1227,2020-08-24,11366.134766
1228,2020-08-25,11488.363281
1229,2020-08-26,11323.397461
1230,2020-08-27,11542.5
1231,2020-08-28,11506.865234
1232,2020-08-29,11711.505859
1233,2020-08-30,11680.820313
1234,2020-08-31,11970.478516
1235,2020-09-01,11414.03418
1236,2020-09-02,10245.296875
1237,2020-09-03,10511.813477
1238,2020-09-04,10169.567383
1239,2020-09-05,10280.351563
1240,2020-09-06,10369.563477
1241,2020-09-07,10131.516602
1242,2020-09-08,10242.347656
1243,2020-09-09,10363.138672
1244,2020-09-10,10400.915039
1245,2020-09-11,10442.170898
1246,2020-09-12,10323.755859
1247,2020-09-13,10680.837891
1248,2020-09-14,10796.951172
1249,2020-09-15,10974.905273
1250,2020-09-16,10948.990234
1251,2020-09-17,10944.585938
1252,2020-09-18,11094.34668
1253,2020-09-19,10938.271484
1254,2020-09-20,10462.259766
1255,2020-09-21,10538.459961
1256,2020-09-22,10246.186523
1257,2020-09-23,10760.066406
1258,2020-09-24,10692.716797
1259,2020-09-25,10750.723633
1260,2020-09-26,10775.269531
1261,2020-09-27,10709.652344
1262,2020-09-28,10844.640625
1263,2020-09-29,10784.491211
1264,2020-09-30,10619.452148
1265,2020-10-01,10575.974609
1266,2020-10-02,10549.329102
1267,2020-10-03,10669.583008
1268,2020-10-04,10793.339844
1269,2020-10-05,10604.40625
1270,2020-10-06,10668.96875
1271,2020-10-07,10915.685547
1272,2020-10-08,11064.458008
1273,2020-10-09,11296.361328
1274,2020-10-10,11384.181641
1275,2020-10-11,11555.363281
1276,2020-10-12,11425.899414
1277,2020-10-13,11429.506836
1278,2020-10-14,11495.349609
1279,2020-10-15,11322.123047
1280,2020-10-16,11358.101563
1281,2020-10-17,11483.359375
1282,2020-10-18,11742.037109
1283,2020-10-19,11916.334961
1284,2020-10-20,12823.689453
1285,2020-10-21,12965.891602
1286,2020-10-22,12931.539063
1287,2020-10-23,13108.0625
1288,2020-10-24,13031.173828
1289,2020-10-25,13075.248047
1290,2020-10-26,13654.21875
1291,2020-10-27,13271.285156
1292,2020-10-28,13437.882813
1293,2020-10-29,13546.522461
1294,2020-10-30,13780.995117
1295,2020-10-31,13737.109375
1296,2020-11-01,13550.489258
1297,2020-11-02,13950.300781
1298,2020-11-03,14133.707031
1299,2020-11-04,15579.848633
1300,2020-11-05,15565.880859
1301,2020-11-06,14833.753906
1302,2020-11-07,15479.567383
1303,2020-11-08,15332.31543
1304,2020-11-09,15290.902344
1305,2020-11-10,15701.339844
1306,2020-11-11,16276.34375
1307,2020-11-12,16317.808594
1308,2020-11-13,16068.138672
1309,2020-11-14,15955.587891
1310,2020-11-15,16716.111328
1311,2020-11-16,17645.40625
1312,2020-11-17,17804.005859
1313,2020-11-18,17817.089844
1314,2020-11-19,18621.314453
1315,2020-11-20,18642.232422
1316,2020-11-21,18370.001953
1317,2020-11-22,18364.121094
1318,2020-11-23,19107.464844
1319,2020-11-24,18732.121094
1320,2020-11-25,17150.623047
1321,2020-11-26,17108.402344
1322,2020-11-27,17717.414063
1323,2020-11-28,18177.484375
1324,2020-11-29,19625.835938
1325,2020-11-30,18802.998047
1326,2020-12-01,19201.091797
1327,2020-12-02,19445.398438
1328,2020-12-03,18699.765625
1329,2020-12-04,19154.230469
1330,2020-12-05,19345.121094
1331,2020-12-06,19191.630859
1332,2020-12-07,18321.144531
1333,2020-12-08,18553.916016
1334,2020-12-09,18264.992188
1335,2020-12-10,18058.904297
1336,2020-12-11,18803.65625
1337,2020-12-12,19142.382813
1338,2020-12-13,19246.644531
1339,2020-12-14,19417.076172
1340,2020-12-15,21310.597656
1341,2020-12-16,22805.162109
1342,2020-12-17,23137.960938
1343,2020-12-18,23869.832031
1344,2020-12-19,23477.294922
1345,2020-12-20,22803.082031
1346,2020-12-21,23783.029297
1347,2020-12-22,23241.345703
1348,2020-12-23,23735.949219
1349,2020-12-24,24664.791016000003
1350,2020-12-25,26437.037109
1351,2020-12-26,26272.294922
1352,2020-12-27,27084.808594
1353,2020-12-28,27362.4375
1354,2020-12-29,28840.953125
1355,2020-12-30,29001.720703
1356,2020-12-31,29374.152344
1357,2021-01-01,32127.267578
1358,2021-01-02,32782.023438
1359,2021-01-03,31971.914063
1360,2021-01-04,33992.429688
1361,2021-01-05,36824.363281
1362,2021-01-06,39371.042969
1363,2021-01-07,40797.609375
1364,2021-01-08,40254.546875
1365,2021-01-09,38356.441406
1366,2021-01-10,35566.65625
1367,2021-01-11,33922.960938
1368,2021-01-12,37316.359375
1369,2021-01-13,39187.328125
1370,2021-01-14,36825.367188
1371,2021-01-15,36178.140625
1372,2021-01-16,35791.277344
1373,2021-01-17,36630.074219
1374,2021-01-18,36069.804688
1375,2021-01-19,35547.75
1376,2021-01-20,30825.699219
1377,2021-01-21,33005.761719
1378,2021-01-22,32067.642578
1379,2021-01-23,32289.378906
1380,2021-01-24,32366.392578
1381,2021-01-25,32569.849609
1382,2021-01-26,30432.546874999996
1383,2021-01-27,33466.097656
1384,2021-01-28,34316.386719
1385,2021-01-29,34269.523438
1386,2021-01-30,33114.359375
1387,2021-01-31,33537.175781
1388,2021-02-01,35510.289063
1389,2021-02-02,37472.089844
1390,2021-02-03,36926.066406
1391,2021-02-04,38144.308594
1392,2021-02-05,39266.011719
1393,2021-02-06,38903.441406
1394,2021-02-07,46196.464844
1395,2021-02-08,46481.105469
1396,2021-02-09,44918.183594
1397,2021-02-10,47909.332031
1398,2021-02-11,47504.851563
1399,2021-02-12,47105.515625
1400,2021-02-13,48717.289063000004
1401,2021-02-14,47945.058594
1402,2021-02-15,49199.871094
1403,2021-02-16,52149.007813
1404,2021-02-17,51679.796875
1405,2021-02-18,55888.132813
1406,2021-02-19,56099.519531
1407,2021-02-20,57539.945313
1408,2021-02-21,54207.320313
1409,2021-02-22,48824.425781
1410,2021-02-23,49705.332031
1411,2021-02-24,47093.851563
1412,2021-02-25,46339.761719
1413,2021-02-26,46188.453125
1414,2021-02-27,45137.769531
1415,2021-02-28,49631.242188
1416,2021-03-01,48378.988281
1417,2021-03-02,50538.242188
1418,2021-03-03,48561.167969
1419,2021-03-04,48927.304688
1420,2021-03-05,48912.382813
1421,2021-03-06,51206.691406
1422,2021-03-07,52246.523438
1423,2021-03-08,54824.117188
1424,2021-03-09,56008.550781
1425,2021-03-10,57805.121094
1426,2021-03-11,57332.089844
1427,2021-03-12,61243.085938
1428,2021-03-13,59302.316406
1429,2021-03-14,55907.199219
1430,2021-03-15,56804.902344
1431,2021-03-16,58870.894531
1432,2021-03-17,57858.921875
1433,2021-03-18,58346.652344
1434,2021-03-19,58313.644531
1435,2021-03-20,57523.421875
1436,2021-03-21,54529.144531
1437,2021-03-22,54738.945313
1438,2021-03-23,52774.265625
1439,2021-03-24,51704.160156
1440,2021-03-25,55137.3125
1441,2021-03-26,55973.511719
1442,2021-03-27,55950.746094
1443,2021-03-28,57750.199219
1444,2021-03-29,58917.691406
1445,2021-03-30,58918.832031
1446,2021-03-31,59095.808594
1447,2021-04-01,59384.3125
1448,2021-04-02,57603.890625
1449,2021-04-03,58758.554688
1450,2021-04-04,59057.878906
1451,2021-04-05,58192.359375
1452,2021-04-06,56048.9375
1453,2021-04-07,58323.953125
1454,2021-04-08,58245.003906
1455,2021-04-09,59793.234375
1456,2021-04-10,60204.964844
1457,2021-04-11,59893.453125
1458,2021-04-12,63503.457031
1459,2021-04-13,63109.695313
1460,2021-04-14,63314.011719
1461,2021-04-15,61572.789063
1462,2021-04-16,60683.820313
1463,2021-04-17,56216.183594
1464,2021-04-18,55724.265625
1465,2021-04-19,56473.03125
1466,2021-04-20,53906.089844
1467,2021-04-21,51762.273438
1468,2021-04-22,51093.652344
1469,2021-04-23,50050.867188
1470,2021-04-24,49004.253906
1471,2021-04-25,54021.753906
1472,2021-04-26,55033.117188
1473,2021-04-27,54824.703125
1474,2021-04-28,53555.109375
1475,2021-04-29,57750.175781
1476,2021-04-30,57828.050781
1477,2021-05-01,56631.078125
1478,2021-05-02,57200.292969
1479,2021-05-03,53333.539063
1480,2021-05-04,57424.007813
1481,2021-05-05,56396.515625
1482,2021-05-06,57356.402344
1483,2021-05-07,58803.777344
1484,2021-05-08,58232.316406
1485,2021-05-09,55859.796875
1486,2021-05-10,56704.574219
1487,2021-05-11,49150.535156
1488,2021-05-12,49716.191406
1489,2021-05-13,49880.535156
1490,2021-05-14,46760.1875
1491,2021-05-15,46456.058594
1492,2021-05-16,43537.511719
1493,2021-05-17,42909.402344
1494,2021-05-18,37002.441406
1495,2021-05-19,40782.738281
1496,2021-05-20,37304.691406
1497,2021-05-21,37536.632813
1498,2021-05-22,34770.582031
1499,2021-05-23,38705.980469
1500,2021-05-24,38402.222656
1501,2021-05-25,39294.199219
1502,2021-05-26,38436.96875
1503,2021-05-27,35697.605469
1504,2021-05-28,34616.066406
1505,2021-05-29,35678.128906
1506,2021-05-30,37332.855469
1507,2021-05-31,36684.925781
1508,2021-06-01,37575.179688
1509,2021-06-02,39208.765625
1510,2021-06-03,36894.40625
1511,2021-06-04,35551.957031
1512,2021-06-05,35862.378906
1513,2021-06-06,33560.707031
1514,2021-06-07,33472.632813
1515,2021-06-08,37345.121094
1516,2021-06-09,36702.597656
1517,2021-06-10,37334.398438
1518,2021-06-11,35552.515625
1519,2021-06-12,39097.859375
1520,2021-06-13,40218.476563
1521,2021-06-14,40406.269531
1522,2021-06-15,38347.0625
1523,2021-06-16,38053.503906
1524,2021-06-17,35787.246094
1525,2021-06-18,35615.871094
1526,2021-06-19,35698.296875
1527,2021-06-20,31676.693359
1528,2021-06-21,32505.660156
1529,2021-06-22,33723.027344
1530,2021-06-23,34662.4375
1531,2021-06-24,31637.779297
1532,2021-06-25,32186.277344
1533,2021-06-26,34649.644531
1534,2021-06-27,34434.335938
1535,2021-06-28,35867.777344
1536,2021-06-29,35040.835938
1537,2021-06-30,33572.117188
1538,2021-07-01,33897.046875
1539,2021-07-02,34668.546875
1540,2021-07-03,35287.78125
1541,2021-07-04,33746.003906
1542,2021-07-05,34235.195313
1543,2021-07-06,33855.328125
1544,2021-07-07,32877.371094
1545,2021-07-08,33798.011719
1546,2021-07-09,33520.519531
1547,2021-07-10,34240.1875
1548,2021-07-11,33155.847656
1549,2021-07-12,32702.025391
1550,2021-07-13,32822.347656
1551,2021-07-14,31780.730469
1552,2021-07-15,31421.539063
1553,2021-07-16,31533.068359
1554,2021-07-17,31796.810547
1555,2021-07-18,30817.832031
1556,2021-07-19,29807.347656
1557,2021-07-20,32110.693359
1558,2021-07-21,32313.105469
1559,2021-07-22,33581.550781
1560,2021-07-23,34292.445313
1561,2021-07-24,35350.1875
1562,2021-07-25,37337.535156
1563,2021-07-26,39406.941406
1564,2021-07-27,39995.90625
1565,2021-07-28,40008.421875
1566,2021-07-29,42235.546875
1567,2021-07-30,41626.195313
1568,2021-07-31,39974.894531
1569,2021-08-01,39201.945313
1570,2021-08-02,38152.980469
1571,2021-08-03,39747.503906
1572,2021-08-04,40869.554688
1573,2021-08-05,42816.5
1574,2021-08-06,44555.800781
1575,2021-08-07,43798.117188
1576,2021-08-08,46365.402344
1577,2021-08-09,45585.03125
1578,2021-08-10,45593.636719
1579,2021-08-11,44428.289063
1580,2021-08-12,47793.320313
1581,2021-08-13,47096.945313
1582,2021-08-14,47047.003906
1583,2021-08-15,46004.484375
1584,2021-08-16,44695.359375
1585,2021-08-17,44801.1875
1586,2021-08-18,46717.578125
1587,2021-08-19,49339.175781
1588,2021-08-20,48905.492188
1589,2021-08-21,49321.652344
1590,2021-08-22,49546.148438
1591,2021-08-23,47706.117188
1592,2021-08-24,48960.789063
1593,2021-08-25,46942.21875
1594,2021-08-26,49058.667969
1595,2021-08-27,48902.402344
1596,2021-08-28,48829.832031
1597,2021-08-29,47054.984375
1598,2021-08-30,47166.6875
1599,2021-08-31,48847.027344
1600,2021-09-01,49327.722656
1601,2021-09-02,50025.375
1602,2021-09-03,49944.625
1603,2021-09-04,51753.410156
1604,2021-09-05,52633.535156
1605,2021-09-06,46811.128906
1606,2021-09-07,46091.390625
1607,2021-09-08,46391.421875
1608,2021-09-09,44883.910156
1609,2021-09-10,45201.457031
1610,2021-09-11,46063.269531
1611,2021-09-12,44963.074219
1612,2021-09-13,47092.492188
1613,2021-09-14,48176.347656
1614,2021-09-15,47783.359375
1615,2021-09-16,47267.519531
1616,2021-09-17,48278.363281
1617,2021-09-18,47260.21875
1618,2021-09-19,42843.800781
1619,2021-09-20,40693.675781
1620,2021-09-21,43574.507813
1621,2021-09-22,44895.097656
1622,2021-09-23,42839.75
1623,2021-09-24,42716.59375
1624,2021-09-25,43208.539063
1625,2021-09-26,42235.730469
1626,2021-09-27,41034.542969
1627,2021-09-28,41564.363281
1628,2021-09-29,43790.894531
1629,2021-09-30,48116.941406
1630,2021-10-01,47711.488281
1631,2021-10-02,48199.953125
1632,2021-10-03,49112.902344
1633,2021-10-04,51514.8125
1634,2021-10-05,55361.449219
1635,2021-10-06,53805.984375
1636,2021-10-07,53967.847656
1637,2021-10-08,54968.222656
1638,2021-10-09,54771.578125
1639,2021-10-10,57484.789063
1640,2021-10-11,56041.058594
1641,2021-10-12,57401.097656
1642,2021-10-13,57321.523438
1643,2021-10-14,61593.949219
1644,2021-10-15,60892.179688
1645,2021-10-16,61553.617188
1646,2021-10-17,62026.078125
1647,2021-10-18,64261.992188
1648,2021-10-19,65992.835938
1649,2021-10-20,62210.171875
1650,2021-10-21,60692.265625
1651,2021-10-22,61393.617188
1652,2021-10-23,60930.835938
1653,2021-10-24,63039.82421900001
1654,2021-10-25,60363.792969
1655,2021-10-26,58482.386719
1656,2021-10-27,60622.136719
1657,2021-10-28,62227.964844
1658,2021-10-29,61888.832031
1659,2021-10-30,61318.957031
1660,2021-10-31,61004.40625
1661,2021-11-01,63226.402344
1662,2021-11-02,62970.046875
1663,2021-11-03,61452.230468999995
1664,2021-11-04,61125.675781
1665,2021-11-05,61527.480469
1666,2021-11-06,63326.988281
1667,2021-11-07,67566.828125
1668,2021-11-08,66971.828125
1669,2021-11-09,64995.230469
1670,2021-11-10,64949.960938
1671,2021-11-11,64155.941406
1672,2021-11-12,64469.527344
1673,2021-11-13,65466.839844
1674,2021-11-14,63557.871094
1675,2021-11-15,60161.246094
1676,2021-11-16,60368.011719
1677,2021-11-17,56942.136719
1678,2021-11-18,58119.578125
1679,2021-11-19,59697.195313
1680,2021-11-20,58730.476563
1681,2021-11-21,56289.289063
1682,2021-11-22,57569.074219
1683,2021-11-23,56280.425781
1684,2021-11-24,57274.679688
1685,2021-11-25,53569.765625
1686,2021-11-26,54815.078125
1687,2021-11-27,57248.457031
1688,2021-11-28,57806.566406
1689,2021-11-29,57005.425781
1690,2021-11-30,57229.828125
1691,2021-12-01,56477.816406
1692,2021-12-02,53598.246094
1693,2021-12-03,49200.703125
1694,2021-12-04,49368.847656
1695,2021-12-05,50582.625
1696,2021-12-06,50700.085938
1697,2021-12-07,50504.796875
1698,2021-12-08,47672.121094
1699,2021-12-09,47243.304688
1700,2021-12-10,49362.507813
1701,2021-12-11,50098.335938
1702,2021-12-12,46737.480469
1703,2021-12-13,46612.632813
1704,2021-12-14,48896.722656
1705,2021-12-15,47665.425781
1706,2021-12-16,46202.144531
1707,2021-12-17,46848.777344
1708,2021-12-18,46707.015625
1709,2021-12-19,46880.277344
1710,2021-12-20,48936.613281
1711,2021-12-21,48628.511719
1712,2021-12-22,50784.539063
1713,2021-12-23,50822.195313
1714,2021-12-24,50429.859375
1715,2021-12-25,50809.515625
1716,2021-12-26,50640.417969
1717,2021-12-27,47588.855469
1718,2021-12-28,46444.710938
1719,2021-12-29,47178.125
1720,2021-12-30,46306.445313
1721,2021-12-31,47686.8125
1722,2022-01-01,47345.21875
1723,2022-01-02,46458.117188
1724,2022-01-03,45897.574219
1725,2022-01-04,43569.003906
1726,2022-01-05,43160.929688
1727,2022-01-06,41557.902344
1728,2022-01-07,41733.941406
1729,2022-01-08,41911.601563
1730,2022-01-09,41821.261719
1731,2022-01-10,42735.855469
1732,2022-01-11,43949.101563
1733,2022-01-12,42591.570313
1734,2022-01-13,43099.699219
1735,2022-01-14,43177.398438
1736,2022-01-15,43113.878906
1737,2022-01-16,42250.550781
1738,2022-01-17,42375.632813
1739,2022-01-18,41744.328125
1740,2022-01-19,40680.417969
1741,2022-01-20,36457.316406
1742,2022-01-21,35030.25
1743,2022-01-22,36276.804688
1744,2022-01-23,36654.328125
1745,2022-01-24,36954.003906
1746,2022-01-25,36852.121094
1747,2022-01-26,37138.234375
1748,2022-01-27,37784.332031
1749,2022-01-28,38138.179688
1750,2022-01-29,37917.601563
1751,2022-01-30,38483.125
1752,2022-01-31,38743.273438
1753,2022-02-01,36952.984375
1754,2022-02-02,37154.601563
1755,2022-02-03,41500.875
1756,2022-02-04,41441.164063
1757,2022-02-05,42412.433594
1758,2022-02-06,43840.285156
1759,2022-02-07,44118.445313
1760,2022-02-08,44338.796875
1761,2022-02-09,43565.113281
1762,2022-02-10,42407.93749999999
1763,2022-02-11,42244.46875
1764,2022-02-12,42197.515625
1765,2022-02-13,42586.917969
1766,2022-02-14,44575.203125
1767,2022-02-15,43961.859375
1768,2022-02-16,40538.011719
1769,2022-02-17,40030.976563
1770,2022-02-18,40122.15625
1771,2022-02-19,38431.378906
1772,2022-02-20,37075.28125
1773,2022-02-21,38286.027344
1774,2022-02-22,37296.570313
1775,2022-02-23,38332.609375
1776,2022-02-24,39214.21875
1777,2022-02-25,39105.148438
1778,2022-02-26,37709.785156
1779,2022-02-27,43193.234375
1780,2022-02-28,44354.636719
1781,2022-03-01,43924.117188
1782,2022-03-02,42451.789063
1783,2022-03-03,39137.605469
